Num.Enhancers,Gene_ID
7,ENSG00000141543
21,ENSG00000141551
31,ENSG00000141552
20,ENSG00000141556
23,ENSG00000141560
12,ENSG00000141562
29,ENSG00000141568
27,ENSG00000141569
5,ENSG00000141570
8,ENSG00000141574
14,ENSG00000141577
20,ENSG00000141579
30,ENSG00000141580
6,ENSG00000141582
5,ENSG00000141622
6,ENSG00000141627
5,ENSG00000141642
9,ENSG00000141644
5,ENSG00000141646
18,ENSG00000141682
37,ENSG00000141696
32,ENSG00000141698
36,ENSG00000141699
11,ENSG00000141720
5,ENSG00000141736
7,ENSG00000141738
17,ENSG00000141741
26,ENSG00000141753
34,ENSG00000141756
16,ENSG00000141759
4,ENSG00000141854
5,ENSG00000141858
14,ENSG00000141867
7,ENSG00000141873
16,ENSG00000141933
6,ENSG00000141934
19,ENSG00000141956
22,ENSG00000141959
14,ENSG00000141965
4,ENSG00000141968
2,ENSG00000141971
8,ENSG00000141979
23,ENSG00000141985
6,ENSG00000141994
11,ENSG00000142002
2,ENSG00000142039
3,ENSG00000142046
21,ENSG00000142082
44,ENSG00000142089
24,ENSG00000142102
15,ENSG00000142166
14,ENSG00000142168
58,ENSG00000142178
13,ENSG00000142185
40,ENSG00000142186
13,ENSG00000142188
15,ENSG00000142192
11,ENSG00000142197
9,ENSG00000142207
16,ENSG00000142208
2,ENSG00000142227
5,ENSG00000142230
13,ENSG00000142233
6,ENSG00000142235
17,ENSG00000142252
8,ENSG00000142273
11,ENSG00000142279
8,ENSG00000142327
10,ENSG00000142330
17,ENSG00000142396
2,ENSG00000142409
15,ENSG00000142444
15,ENSG00000142453
12,ENSG00000142459
5,ENSG00000142494
44,ENSG00000142507
1,ENSG00000142512
4,ENSG00000142513
1,ENSG00000142528
12,ENSG00000142534
28,ENSG00000142541
7,ENSG00000142544
13,ENSG00000142546
11,ENSG00000142552
11,ENSG00000142556
8,ENSG00000142583
18,ENSG00000142599
7,ENSG00000142606
2,ENSG00000142609
2,ENSG00000142615
30,ENSG00000142619
6,ENSG00000142621
31,ENSG00000142623
25,ENSG00000142627
11,ENSG00000142632
18,ENSG00000142634
23,ENSG00000142655
48,ENSG00000142657
3,ENSG00000142661
29,ENSG00000142669
16,ENSG00000142675
18,ENSG00000142676
18,ENSG00000142677
15,ENSG00000142684
3,ENSG00000142686
2,ENSG00000142687
22,ENSG00000142694
3,ENSG00000142731
57,ENSG00000142733
70,ENSG00000142751
65,ENSG00000142765
53,ENSG00000142784
7,ENSG00000142794
15,ENSG00000142798
5,ENSG00000142856
36,ENSG00000142864
10,ENSG00000142867
19,ENSG00000142871
5,ENSG00000142875
18,ENSG00000142910
17,ENSG00000142920
11,ENSG00000142937
12,ENSG00000142945
49,ENSG00000142949
7,ENSG00000142959
14,ENSG00000142961
6,ENSG00000142973
5,ENSG00000143001
5,ENSG00000143013
6,ENSG00000143033
17,ENSG00000143036
32,ENSG00000143061
9,ENSG00000143067
39,ENSG00000143079
6,ENSG00000143093
31,ENSG00000143106
2,ENSG00000143107
4,ENSG00000143110
31,ENSG00000143126
11,ENSG00000143127
1,ENSG00000143140
8,ENSG00000143147
3,ENSG00000143149
16,ENSG00000143153
7,ENSG00000143155
17,ENSG00000143156
3,ENSG00000143157
6,ENSG00000143158
7,ENSG00000143162
7,ENSG00000143164
4,ENSG00000143178
7,ENSG00000143179
6,ENSG00000143183
1,ENSG00000143190
1,ENSG00000143198
3,ENSG00000143207
19,ENSG00000143217
22,ENSG00000143222
21,ENSG00000143224
21,ENSG00000143252
22,ENSG00000143256
15,ENSG00000143257
22,ENSG00000143258
14,ENSG00000143294
7,ENSG00000143303
12,ENSG00000143314
20,ENSG00000143315
5,ENSG00000143319
7,ENSG00000143320
11,ENSG00000143321
10,ENSG00000143322
4,ENSG00000143324
3,ENSG00000143333
7,ENSG00000143337
1,ENSG00000143341
4,ENSG00000143344
10,ENSG00000143363
3,ENSG00000143365
21,ENSG00000143367
9,ENSG00000143368
24,ENSG00000143369
20,ENSG00000143373
21,ENSG00000143374
10,ENSG00000143375
16,ENSG00000143376
11,ENSG00000143379
18,ENSG00000143382
30,ENSG00000143384
11,ENSG00000143387
22,ENSG00000143390
22,ENSG00000143393
31,ENSG00000143398
20,ENSG00000143401
7,ENSG00000143409
3,ENSG00000143412
13,ENSG00000143416
25,ENSG00000143418
26,ENSG00000143420
3,ENSG00000143429
9,ENSG00000143434
22,ENSG00000143436
4,ENSG00000143437
11,ENSG00000143442
7,ENSG00000143443
11,ENSG00000143450
9,ENSG00000143452
22,ENSG00000143457
10,ENSG00000143458
13,ENSG00000143466
31,ENSG00000143469
5,ENSG00000143476
14,ENSG00000143479
15,ENSG00000143486
2,ENSG00000143493
1,ENSG00000143494
2,ENSG00000143498
29,ENSG00000143499
2,ENSG00000143502
3,ENSG00000143507
27,ENSG00000143514
2,ENSG00000143515
1,ENSG00000143536
22,ENSG00000143537
14,ENSG00000143543
14,ENSG00000143545
43,ENSG00000143546
10,ENSG00000143549
2,ENSG00000143552
34,ENSG00000143553
25,ENSG00000143554
27,ENSG00000143556
5,ENSG00000143569
27,ENSG00000143570
6,ENSG00000143575
16,ENSG00000143578
19,ENSG00000143590
13,ENSG00000143603
5,ENSG00000143612
8,ENSG00000143614
34,ENSG00000143621
22,ENSG00000143622
28,ENSG00000143624
3,ENSG00000143627
17,ENSG00000143630
13,ENSG00000143632
7,ENSG00000143641
4,ENSG00000143643
2,ENSG00000143653
15,ENSG00000143669
8,ENSG00000143674
6,ENSG00000143702
7,ENSG00000143740
13,ENSG00000143742
24,ENSG00000143748
12,ENSG00000143751
33,ENSG00000143753
38,ENSG00000143756
12,ENSG00000143761
35,ENSG00000143771
1,ENSG00000143772
15,ENSG00000143774
1,ENSG00000143776
24,ENSG00000143786
16,ENSG00000143793
24,ENSG00000143797
8,ENSG00000143799
2,ENSG00000143801
12,ENSG00000143811
8,ENSG00000143815
10,ENSG00000143816
5,ENSG00000143819
19,ENSG00000143842
9,ENSG00000143845
7,ENSG00000143847
5,ENSG00000143850
6,ENSG00000143851
1,ENSG00000143858
19,ENSG00000143862
2,ENSG00000143867
18,ENSG00000143870
44,ENSG00000143878
8,ENSG00000143882
13,ENSG00000143889
12,ENSG00000143891
9,ENSG00000143924
26,ENSG00000143933
14,ENSG00000143942
20,ENSG00000143947
19,ENSG00000143951
19,ENSG00000143952
19,ENSG00000143970
5,ENSG00000143971
51,ENSG00000143977
1,ENSG00000143994
8,ENSG00000144021
2,ENSG00000144026
8,ENSG00000144028
2,ENSG00000144029
2,ENSG00000144031
21,ENSG00000144034
3,ENSG00000144036
5,ENSG00000144040
5,ENSG00000144043
21,ENSG00000144045
25,ENSG00000144048
6,ENSG00000144061
6,ENSG00000144063
2,ENSG00000144115
7,ENSG00000144118
7,ENSG00000144120
7,ENSG00000144130
18,ENSG00000144134
35,ENSG00000144136
19,ENSG00000144158
2,ENSG00000144161
6,ENSG00000144182
8,ENSG00000144199
7,ENSG00000144214
9,ENSG00000144228
1,ENSG00000144229
4,ENSG00000144231
5,ENSG00000144233
4,ENSG00000144283
9,ENSG00000144306
3,ENSG00000144320
21,ENSG00000144354
14,ENSG00000144355
1,ENSG00000144357
2,ENSG00000144366
8,ENSG00000144369
6,ENSG00000144381
25,ENSG00000144401
6,ENSG00000144410
8,ENSG00000144426
1,ENSG00000144445
10,ENSG00000144451
10,ENSG00000144452
10,ENSG00000144455
13,ENSG00000144468
21,ENSG00000144476
2,ENSG00000144481
4,ENSG00000144485
7,ENSG00000144488
6,ENSG00000144504
6,ENSG00000144524
9,ENSG00000144535
13,ENSG00000144554
14,ENSG00000144559
14,ENSG00000144560
8,ENSG00000144566
6,ENSG00000144567
13,ENSG00000144579
8,ENSG00000144580
23,ENSG00000144583
5,ENSG00000144589
9,ENSG00000144591
3,ENSG00000144597
11,ENSG00000144635
21,ENSG00000144645
6,ENSG00000144647
8,ENSG00000144648
6,ENSG00000144649
5,ENSG00000144655
3,ENSG00000144659
5,ENSG00000144671
2,ENSG00000144674
5,ENSG00000144677
4,ENSG00000144711
15,ENSG00000144712
20,ENSG00000144713
3,ENSG00000144724
5,ENSG00000144730
16,ENSG00000144741
22,ENSG00000144744
26,ENSG00000144746
23,ENSG00000144747
28,ENSG00000144785
5,ENSG00000144791
23,ENSG00000144802
22,ENSG00000144810
15,ENSG00000144815
10,ENSG00000144820
2,ENSG00000144821
36,ENSG00000144824
33,ENSG00000144827
34,ENSG00000144834
4,ENSG00000144843
7,ENSG00000144847
8,ENSG00000144857
7,ENSG00000144867
33,ENSG00000144895
8,ENSG00000144935
16,ENSG00000144959
12,ENSG00000145012
6,ENSG00000145014
27,ENSG00000145016
25,ENSG00000145020
28,ENSG00000145022
23,ENSG00000145029
29,ENSG00000145040
1,ENSG00000145041
9,ENSG00000145050
1,ENSG00000145075
1,ENSG00000145087
2,ENSG00000145103
4,ENSG00000145107
5,ENSG00000145147
23,ENSG00000145191
6,ENSG00000145192
17,ENSG00000145194
2,ENSG00000145198
16,ENSG00000145214
9,ENSG00000145216
15,ENSG00000145217
12,ENSG00000145220
1,ENSG00000145241
4,ENSG00000145246
27,ENSG00000145247
1,ENSG00000145248
22,ENSG00000145283
20,ENSG00000145284
2,ENSG00000145287
19,ENSG00000145293
20,ENSG00000145332
4,ENSG00000145335
20,ENSG00000145337
5,ENSG00000145348
2,ENSG00000145349
21,ENSG00000145354
2,ENSG00000145362
10,ENSG00000145365
1,ENSG00000145375
1,ENSG00000145384
3,ENSG00000145386
3,ENSG00000145388
4,ENSG00000145390
20,ENSG00000145391
2,ENSG00000145414
12,ENSG00000145425
13,ENSG00000145431
14,ENSG00000145439
2,ENSG00000145491
10,ENSG00000145494
6,ENSG00000145495
3,ENSG00000145545
21,ENSG00000145555
10,ENSG00000145569
2,ENSG00000145592
5,ENSG00000145604
11,ENSG00000145623
25,ENSG00000145632
7,ENSG00000145675
1,ENSG00000145685
1,ENSG00000145687
2,ENSG00000145700
5,ENSG00000145715
2,ENSG00000145730
11,ENSG00000145740
22,ENSG00000145741
11,ENSG00000145757
6,ENSG00000145777
13,ENSG00000145779
5,ENSG00000145780
2,ENSG00000145781
5,ENSG00000145782
7,ENSG00000145817
9,ENSG00000145819
17,ENSG00000145824
7,ENSG00000145833
3,ENSG00000145835
9,ENSG00000145860
1,ENSG00000145861
5,ENSG00000145868
47,ENSG00000145882
23,ENSG00000145901
29,ENSG00000145907
24,ENSG00000145908
9,ENSG00000145911
10,ENSG00000145912
9,ENSG00000145916
2,ENSG00000145919
9,ENSG00000145934
9,ENSG00000145945
6,ENSG00000145949
1,ENSG00000145965
1,ENSG00000145975
6,ENSG00000145982
8,ENSG00000145990
6,ENSG00000145996
4,ENSG00000146006
10,ENSG00000146007
2,ENSG00000146054
2,ENSG00000146063
13,ENSG00000146066
24,ENSG00000146067
22,ENSG00000146072
9,ENSG00000146083
3,ENSG00000146085
21,ENSG00000146094
21,ENSG00000146109
16,ENSG00000146112
1,ENSG00000146143
16,ENSG00000146147
9,ENSG00000146192
7,ENSG00000146197
4,ENSG00000146205
2,ENSG00000146215
2,ENSG00000146221
19,ENSG00000146223
19,ENSG00000146232
1,ENSG00000146233
10,ENSG00000146242
4,ENSG00000146247
1,ENSG00000146263
1,ENSG00000146267
5,ENSG00000146278
2,ENSG00000146281
3,ENSG00000146282
10,ENSG00000146350
14,ENSG00000146373
5,ENSG00000146376
34,ENSG00000146386
1,ENSG00000146409
6,ENSG00000146411
1,ENSG00000146414
19,ENSG00000146416
50,ENSG00000146425
10,ENSG00000146426
54,ENSG00000146433
5,ENSG00000146453
18,ENSG00000146457
2,ENSG00000146463
10,ENSG00000146476
16,ENSG00000146477
5,ENSG00000146535
9,ENSG00000146540
9,ENSG00000146556
23,ENSG00000146574
23,ENSG00000146576
1,ENSG00000146587
1,ENSG00000146592
45,ENSG00000146648
18,ENSG00000146670
3,ENSG00000146674
10,ENSG00000146676
34,ENSG00000146677
15,ENSG00000146700
25,ENSG00000146701
9,ENSG00000146707
3,ENSG00000146722
3,ENSG00000146729
5,ENSG00000146731
5,ENSG00000146733
1,ENSG00000146755
3,ENSG00000146757
5,ENSG00000146776
5,ENSG00000146802
2,ENSG00000146809
9,ENSG00000146826
24,ENSG00000146828
15,ENSG00000146830
15,ENSG00000146833
9,ENSG00000146834
13,ENSG00000146839
14,ENSG00000146842
20,ENSG00000146856
3,ENSG00000146858
14,ENSG00000146859
4,ENSG00000146872
6,ENSG00000146904
10,ENSG00000146909
3,ENSG00000146918
2,ENSG00000146950
4,ENSG00000146955
18,ENSG00000146963
4,ENSG00000146966
4,ENSG00000147003
5,ENSG00000147050
8,ENSG00000147065
6,ENSG00000147099
2,ENSG00000147100
2,ENSG00000147119
5,ENSG00000147121
4,ENSG00000147123
2,ENSG00000147130
1,ENSG00000147133
2,ENSG00000147140
7,ENSG00000147144
20,ENSG00000147155
3,ENSG00000147162
3,ENSG00000147164
1,ENSG00000147166
2,ENSG00000147168
1,ENSG00000147174
1,ENSG00000147202
11,ENSG00000147224
4,ENSG00000147316
6,ENSG00000147324
5,ENSG00000147364
1,ENSG00000147382
4,ENSG00000147383
4,ENSG00000147394
4,ENSG00000147400
8,ENSG00000147403
7,ENSG00000147416
6,ENSG00000147419
4,ENSG00000147421
4,ENSG00000147437
19,ENSG00000147439
7,ENSG00000147454
9,ENSG00000147457
11,ENSG00000147459
5,ENSG00000147465
19,ENSG00000147471
20,ENSG00000147475
7,ENSG00000147509
10,ENSG00000147526
8,ENSG00000147533
10,ENSG00000147535
7,ENSG00000147536
3,ENSG00000147548
1,ENSG00000147570
1,ENSG00000147576
8,ENSG00000147586
4,ENSG00000147592
5,ENSG00000147601
15,ENSG00000147604
1,ENSG00000147606
1,ENSG00000147613
2,ENSG00000147614
7,ENSG00000147649
1,ENSG00000147650
1,ENSG00000147654
18,ENSG00000147669
6,ENSG00000147676
10,ENSG00000147677
10,ENSG00000147679
39,ENSG00000147684
37,ENSG00000147687
13,ENSG00000147689
22,ENSG00000147697
14,ENSG00000147789
10,ENSG00000147799
12,ENSG00000147804
36,ENSG00000147813
2,ENSG00000147852
14,ENSG00000147853
15,ENSG00000147862
4,ENSG00000147872
5,ENSG00000147874
29,ENSG00000147883
29,ENSG00000147889
14,ENSG00000147894
22,ENSG00000147896
7,ENSG00000147905
22,ENSG00000147912
11,ENSG00000147955
1,ENSG00000147996
6,ENSG00000148019
2,ENSG00000148057
2,ENSG00000148090
13,ENSG00000148110
27,ENSG00000148120
22,ENSG00000148143
12,ENSG00000148153
52,ENSG00000148154
2,ENSG00000148156
8,ENSG00000148158
23,ENSG00000148175
26,ENSG00000148180
2,ENSG00000148187
4,ENSG00000148200
1,ENSG00000148204
1,ENSG00000148219
3,ENSG00000148225
5,ENSG00000148229
19,ENSG00000148248
8,ENSG00000148288
12,ENSG00000148290
14,ENSG00000148291
15,ENSG00000148296
12,ENSG00000148297
16,ENSG00000148300
18,ENSG00000148303
17,ENSG00000148308
7,ENSG00000148331
19,ENSG00000148334
8,ENSG00000148335
20,ENSG00000148337
11,ENSG00000148339
28,ENSG00000148341
27,ENSG00000148343
10,ENSG00000148344
17,ENSG00000148346
19,ENSG00000148356
4,ENSG00000148357
11,ENSG00000148358
26,ENSG00000148362
8,ENSG00000148377
8,ENSG00000148384
4,ENSG00000148396
20,ENSG00000148399
9,ENSG00000148400
10,ENSG00000148411
9,ENSG00000148426
4,ENSG00000148429
4,ENSG00000148444
17,ENSG00000148450
8,ENSG00000148459
1,ENSG00000148481
4,ENSG00000148483
3,ENSG00000148484
29,ENSG00000148498
1,ENSG00000148516
1,ENSG00000148541
18,ENSG00000148572
13,ENSG00000148600
22,ENSG00000148606
4,ENSG00000148634
12,ENSG00000148655
26,ENSG00000148660
3,ENSG00000148671
6,ENSG00000148672
4,ENSG00000148677
6,ENSG00000148680
6,ENSG00000148688
16,ENSG00000148690
28,ENSG00000148700
15,ENSG00000148719
7,ENSG00000148730
2,ENSG00000148734
7,ENSG00000148737
8,ENSG00000148773
8,ENSG00000148795
18,ENSG00000148798
5,ENSG00000148803
11,ENSG00000148814
8,ENSG00000148824
4,ENSG00000148832
43,ENSG00000148834
29,ENSG00000148835
9,ENSG00000148840
39,ENSG00000148841
3,ENSG00000148842
40,ENSG00000148843
16,ENSG00000148908
28,ENSG00000148925
31,ENSG00000148926
18,ENSG00000148943
1,ENSG00000148965
19,ENSG00000148985
24,ENSG00000149016
19,ENSG00000149043
1,ENSG00000149050
1,ENSG00000149054
7,ENSG00000149084
24,ENSG00000149089
18,ENSG00000149090
7,ENSG00000149091
6,ENSG00000149100
47,ENSG00000149115
31,ENSG00000149131
38,ENSG00000149136
20,ENSG00000149150
1,ENSG00000149177
7,ENSG00000149179
19,ENSG00000149182
22,ENSG00000149187
17,ENSG00000149196
29,ENSG00000149212
46,ENSG00000149218
21,ENSG00000149231
2,ENSG00000149243
8,ENSG00000149256
1,ENSG00000149257
3,ENSG00000149262
5,ENSG00000149269
3,ENSG00000149273
7,ENSG00000149289
15,ENSG00000149292
4,ENSG00000149295
29,ENSG00000149300
1,ENSG00000149308
16,ENSG00000149311
6,ENSG00000149313
1,ENSG00000149328
23,ENSG00000149346
8,ENSG00000149357
11,ENSG00000149403
17,ENSG00000149418
13,ENSG00000149428
6,ENSG00000149474
10,ENSG00000149476
20,ENSG00000149480
10,ENSG00000149483
9,ENSG00000149485
2,ENSG00000149488
20,ENSG00000149489
17,ENSG00000149499
3,ENSG00000149503
18,ENSG00000149527
1,ENSG00000149531
3,ENSG00000149532
23,ENSG00000149541
6,ENSG00000149547
2,ENSG00000149548
6,ENSG00000149554
4,ENSG00000149557
1,ENSG00000149564
23,ENSG00000149573
10,ENSG00000149575
3,ENSG00000149577
19,ENSG00000149582
5,ENSG00000149591
4,ENSG00000149596
8,ENSG00000149600
2,ENSG00000149609
9,ENSG00000149634
1,ENSG00000149639
3,ENSG00000149646
2,ENSG00000149656
26,ENSG00000149657
5,ENSG00000149658
22,ENSG00000149679
2,ENSG00000149716
39,ENSG00000149743
42,ENSG00000149761
31,ENSG00000149781
39,ENSG00000149782
44,ENSG00000149792
37,ENSG00000149798
46,ENSG00000149806
31,ENSG00000149809
25,ENSG00000149823
11,ENSG00000149922
16,ENSG00000149923
17,ENSG00000149925
14,ENSG00000149926
15,ENSG00000149927
14,ENSG00000149929
15,ENSG00000149930
13,ENSG00000149932
15,ENSG00000149948
3,ENSG00000149968
1,ENSG00000150045
4,ENSG00000150054
8,ENSG00000150093
24,ENSG00000150281
29,ENSG00000150316
1,ENSG00000150337
6,ENSG00000150347
8,ENSG00000150401
8,ENSG00000150403
4,ENSG00000150433
4,ENSG00000150455
6,ENSG00000150456
6,ENSG00000150457
9,ENSG00000150459
2,ENSG00000150471
1,ENSG00000150477
4,ENSG00000150527
7,ENSG00000150540
1,ENSG00000150551
14,ENSG00000150556
31,ENSG00000150593
1,ENSG00000150627
2,ENSG00000150628
3,ENSG00000150630
2,ENSG00000150667
2,ENSG00000150672
18,ENSG00000150687
4,ENSG00000150712
10,ENSG00000150722
8,ENSG00000150753
8,ENSG00000150756
4,ENSG00000150760
29,ENSG00000150764
29,ENSG00000150768
18,ENSG00000150773
28,ENSG00000150776
36,ENSG00000150779
36,ENSG00000150782
31,ENSG00000150787
9,ENSG00000150867
1,ENSG00000150873
4,ENSG00000150907
24,ENSG00000150938
2,ENSG00000150961
12,ENSG00000150967
10,ENSG00000150977
18,ENSG00000150990
24,ENSG00000150991
6,ENSG00000150995
23,ENSG00000151006
3,ENSG00000151012
1,ENSG00000151014
12,ENSG00000151065
1,ENSG00000151067
3,ENSG00000151090
4,ENSG00000151092
4,ENSG00000151093
9,ENSG00000151116
12,ENSG00000151117
4,ENSG00000151131
17,ENSG00000151135
15,ENSG00000151136
13,ENSG00000151148
2,ENSG00000151150
3,ENSG00000151151
10,ENSG00000151164
2,ENSG00000151176
22,ENSG00000151208
7,ENSG00000151224
1,ENSG00000151233
5,ENSG00000151239
1,ENSG00000151240
13,ENSG00000151247
18,ENSG00000151276
6,ENSG00000151287
5,ENSG00000151303
8,ENSG00000151304
9,ENSG00000151320
20,ENSG00000151327
4,ENSG00000151332
1,ENSG00000151338
4,ENSG00000151348
5,ENSG00000151364
5,ENSG00000151366
7,ENSG00000151376
4,ENSG00000151413
16,ENSG00000151414
3,ENSG00000151422
9,ENSG00000151445
6,ENSG00000151461
17,ENSG00000151465
3,ENSG00000151468
2,ENSG00000151490
5,ENSG00000151491
3,ENSG00000151498
3,ENSG00000151500
5,ENSG00000151502
5,ENSG00000151503
7,ENSG00000151532
2,ENSG00000151552
21,ENSG00000151553
2,ENSG00000151572
3,ENSG00000151575
1,ENSG00000151576
7,ENSG00000151611
3,ENSG00000151612
10,ENSG00000151617
1,ENSG00000151623
5,ENSG00000151632
3,ENSG00000151640
4,ENSG00000151650
8,ENSG00000151651
14,ENSG00000151665
1,ENSG00000151687
20,ENSG00000151689
14,ENSG00000151690
2,ENSG00000151692
38,ENSG00000151693
39,ENSG00000151694
1,ENSG00000151702
1,ENSG00000151704
13,ENSG00000151715
11,ENSG00000151718
8,ENSG00000151725
14,ENSG00000151726
13,ENSG00000151729
6,ENSG00000151743
7,ENSG00000151746
10,ENSG00000151748
1,ENSG00000151773
2,ENSG00000151779
1,ENSG00000151806
5,ENSG00000151835
5,ENSG00000151846
1,ENSG00000151849
5,ENSG00000151876
12,ENSG00000151881
7,ENSG00000151882
4,ENSG00000151883
12,ENSG00000151893
24,ENSG00000151914
20,ENSG00000151917
14,ENSG00000151923
15,ENSG00000151929
1,ENSG00000151962
14,ENSG00000151967
31,ENSG00000152022
3,ENSG00000152049
9,ENSG00000152056
1,ENSG00000152061
2,ENSG00000152078
1,ENSG00000152082
16,ENSG00000152102
27,ENSG00000152104
14,ENSG00000152127
1,ENSG00000152128
12,ENSG00000152133
3,ENSG00000152137
20,ENSG00000152147
1,ENSG00000152154
1,ENSG00000152193
5,ENSG00000152213
11,ENSG00000152217
2,ENSG00000152219
15,ENSG00000152223
18,ENSG00000152229
23,ENSG00000152234
9,ENSG00000152240
22,ENSG00000152242
1,ENSG00000152253
25,ENSG00000152256
7,ENSG00000152284
18,ENSG00000152291
6,ENSG00000152292
9,ENSG00000152332
4,ENSG00000152348
4,ENSG00000152359
2,ENSG00000152380
2,ENSG00000152382
1,ENSG00000152404
4,ENSG00000152409
2,ENSG00000152422
5,ENSG00000152433
8,ENSG00000152439
5,ENSG00000152443
5,ENSG00000152454
3,ENSG00000152455
1,ENSG00000152457
3,ENSG00000152464
1,ENSG00000152465
2,ENSG00000152467
4,ENSG00000152475
7,ENSG00000152484
5,ENSG00000152487
6,ENSG00000152492
1,ENSG00000152495
38,ENSG00000152518
1,ENSG00000152520
4,ENSG00000152527
10,ENSG00000152556
22,ENSG00000152558
3,ENSG00000152580
1,ENSG00000152582
8,ENSG00000152601
3,ENSG00000152620
20,ENSG00000152642
16,ENSG00000152661
11,ENSG00000152683
8,ENSG00000152684
1,ENSG00000152689
9,ENSG00000152700
2,ENSG00000152705
4,ENSG00000152749
8,ENSG00000152763
3,ENSG00000152766
1,ENSG00000152767
14,ENSG00000152778
1,ENSG00000152779
9,ENSG00000152784
20,ENSG00000152795
6,ENSG00000152818
6,ENSG00000152894
7,ENSG00000152904
6,ENSG00000152926
4,ENSG00000152932
9,ENSG00000152939
13,ENSG00000152942
26,ENSG00000152944
1,ENSG00000152952
1,ENSG00000152953
6,ENSG00000152990
2,ENSG00000153012
4,ENSG00000153029
24,ENSG00000153037
12,ENSG00000153044
28,ENSG00000153046
19,ENSG00000153048
2,ENSG00000153060
24,ENSG00000153066
1,ENSG00000153071
3,ENSG00000153094
7,ENSG00000153107
54,ENSG00000153113
25,ENSG00000153130
1,ENSG00000153140
10,ENSG00000153147
27,ENSG00000153157
9,ENSG00000153162
9,ENSG00000153179
12,ENSG00000153187
19,ENSG00000153201
2,ENSG00000153207
2,ENSG00000153208
14,ENSG00000153214
6,ENSG00000153234
28,ENSG00000153246
30,ENSG00000153250
17,ENSG00000153283
1,ENSG00000153291
5,ENSG00000153292
20,ENSG00000153294
1,ENSG00000153303
17,ENSG00000153310
11,ENSG00000153317
3,ENSG00000153339
1,ENSG00000153363
12,ENSG00000153391
6,ENSG00000153395
34,ENSG00000153406
24,ENSG00000153443
2,ENSG00000153446
19,ENSG00000153485
3,ENSG00000153487
4,ENSG00000153495
1,ENSG00000153531
18,ENSG00000153551
8,ENSG00000153558
7,ENSG00000153560
13,ENSG00000153561
2,ENSG00000153563
4,ENSG00000153574
10,ENSG00000153575
10,ENSG00000153714
1,ENSG00000153721
12,ENSG00000153774
8,ENSG00000153786
2,ENSG00000153790
1,ENSG00000153802
1,ENSG00000153814
12,ENSG00000153815
1,ENSG00000153823
1,ENSG00000153827
1,ENSG00000153832
4,ENSG00000153879
6,ENSG00000153885
1,ENSG00000153896
4,ENSG00000153898
11,ENSG00000153902
5,ENSG00000153904
2,ENSG00000153914
12,ENSG00000153923
12,ENSG00000153933
15,ENSG00000153936
11,ENSG00000153944
11,ENSG00000153975
1,ENSG00000153982
9,ENSG00000153989
1,ENSG00000153993
13,ENSG00000154001
11,ENSG00000154016
11,ENSG00000154025
18,ENSG00000154040
8,ENSG00000154059
29,ENSG00000154065
8,ENSG00000154079
1,ENSG00000154096
2,ENSG00000154099
2,ENSG00000154114
7,ENSG00000154122
19,ENSG00000154124
12,ENSG00000154127
3,ENSG00000154133
1,ENSG00000154134
3,ENSG00000154144
1,ENSG00000154146
6,ENSG00000154153
